char_name,category,subcategory,parent_command,move_name,command,hit_damage,block_damage,fblock_damage,block_type,startup,active,recovery,cancel,hit_advantage,block_advantage,fblock_advantage,properties,notes
Cyrax,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Cyrax,Special Moves,Special Moves,,Capture Foam,BF1,20.00,12.500,,High,23,,49,,166,-28,-28,,
Cyrax,Special Moves,Special Moves,BF1,Enhanced Advanced Net,BF1+EX,60.00,17.500,,Mid,23,,39,,38,-18,-18,,"• Costs 1 bar of Super Meter
• Destroys opponent's projectiles"
Cyrax,Special Moves,Special Moves,,Close Bomb,DB2,60.00,17.500,,Mid,21,5,26,,171,107,107,,"• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,DB2,Enhanced Close Saw Drone,DB2+EX,70.00,38.800,,Mid,21,26,26,,236,181,181,,"• Costs 1 bar of Super Meter
• Moves toward foe before deploying
• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,,Mid Bomb,DF2,60.00,17.500,,Mid,21,5,26,,171,107,107,,"• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,DF2,Enhanced Mid Saw Drone,DF2+EX,70.00,38.800,,Mid,21,26,26,,236,181,181,,"• Costs 1 bar of Super Meter
• Moves toward foe before deploying
• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,,Far Bomb,DBF2,60.00,17.500,,Mid,21,5,26,,171,107,107,,"• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,DBF2,Enhanced Far Saw Drone,DBF2+EX,70.00,38.800,,Mid,21,26,26,,236,181,181,,"• Costs 1 bar of Super Meter
• Moves toward foe before deploying
• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to throw a Dud"
Cyrax,Special Moves,Special Moves,,Bomb Mistwalk,DB3,60.00,17.500,,Mid,19,5,27,,172,108,108,,"• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to leave behind a Dud"
Cyrax,Special Moves,Special Moves,,Dud,Hold 4 during Bombs,,,,,21,,26,,,,,,"• Hold 4 during Start-Up of any Bomb, Saw Drone, or Bomb Mistwalk to produce a Dud"
Cyrax,Special Moves,Special Moves,,Mistwalk,DF3,,,,,1,,40,,,,,,
Cyrax,Special Moves,Special Moves,,Enhanced Mistwalk Away,DB3+EX,60.00,17.500,,Mid,13,5,26,38,173,109,109,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to leave behind a Dud"
Cyrax,Special Moves,Special Moves,DB3+EX,Enhanced Mistwalk Toward,DF3+EX,60.00,17.500,,Mid,13,5,26,38,173,109,109,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up
• Hold 4 during Start-Up to leave behind a Dud"
Cyrax,Special Moves,Special Moves,DB3+EX,Mistwalk Friction Boot Parkour,U near Corner,60.00,,,,13,,87,36,113,48,48,,• Enhanced Mistwalk Away/Toward must be moving toward a Corner
Cyrax,Special Moves,Special Moves,DB3+EX,Friction Assist Dive Kick,U+F+3 near Corner,140.00,37.500,,Mid,31,8,21,29,-7,-7,,,• Enhanced Mistwalk Away/Toward must be moving toward a Corner
Cyrax,Special Moves,Special Moves,,Sawtooth Kick,DB4,79.70,42.000,,Mid,13,31,39,,18,-23,-23,,
Cyrax,Special Moves,Special Moves,DB4,Enhanced Sawtooth Kick,DB4+EX,116.30,45.000,,Mid,13,31,39,,43,-23,-23,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Cyrax,Special Moves,Special Moves,,(Air) Friction Assist Snare,DB4,100.00,12.500,,High,9,6,41,,28,-25,-25,,
Cyrax,Special Moves,Special Moves,DB4,(Air) Enhanced Friction Assist Snare,DB4+EX,137.00,12.500,,High,9,6,41,,132,-25,-25,,"• Costs 2 bars of Super Meter
• Drains opponent's Super Meter"
Cyrax,Special Moves,Special Moves,,(Air) Friction Boot Parkour,U+SS,,,,,1,,74,20,,,,,• Cyrax must be Jumping against Corner (or screen edge)
Cyrax,Special Moves,Fatal Blow,,Cyberdriver Slam,SS+EX,350.00,22.500,,Mid,22,9,60,,15,-27,-37,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Cyrax,Finishers,Fatalities,,(Mid) Burst Your Bubble,DFD4,,,,,,,,,,,,,
Cyrax,Finishers,Fatalities,DFD4,Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Cyrax,Finishers,Animality,,(Mid) Buzz Kill,FBFB,,,,,,,,,,,,,
Cyrax,Finishers,Animality,FBFB,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Cyrax,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Ermac,Basic Attacks,Normal Attacks,,Spirit Maker,1,20.00,3.000,,High,7,2,18,17,20,2,2,,
Ermac,Basic Attacks,Normal Attacks,,Sinking Feeling,"1,2",30.00,4.500,,Mid,8,3,19,19,19,0,0,,
Ermac,Basic Attacks,Normal Attacks,,Felled Tree,"1,2,3",70.00,10.500,,Low,14,3,26,,33,-7,-7,,
Ermac,Basic Attacks,Normal Attacks,,Sepulcher Slam,"1,2,3,1+3",120.00,7.500,,Mid,20,1,47,,15,-6,-16,,
Ermac,Basic Attacks,Normal Attacks,,Exorcism,D+1,20.00,3.000,,Mid,7,2,23,13,12,-8,-8,,
Ermac,Basic Attacks,Normal Attacks,,Grasp From Beyond,2,30.00,4.500,,High,17,6,23,28,17,-7,-7,,
Ermac,Basic Attacks,Normal Attacks,,Mass Driver,"2,1",50.00,7.500,,Mid,19,3,26,29,46,-7,-7,,
Ermac,Basic Attacks,Normal Attacks,,Final Burial,"2,1,2",50.00,7.500,,Overhead,22,3,26,39,53,-6,-6,,
Ermac,Basic Attacks,Normal Attacks,,Priest Kaller,"2,1,1+3",150.00,,,Unblockable,13,3,51,,10,,,,
Ermac,Basic Attacks,Normal Attacks,,Soul Kollapser,B+2,50.00,7.500,,Mid,14,3,25,21,36,-6,-6,,
Ermac,Basic Attacks,Normal Attacks,,Heavy Wights,"B+2,4",30.00,4.500,,Overhead,15,5,23,27,34,-6,-6,,
Ermac,Basic Attacks,Normal Attacks,,Grave Wounds,"B+2,4,2",70.00,10.500,,Mid,22,4,31,,36,-3,-3,,
Ermac,Basic Attacks,Normal Attacks,,Ceiling Krawl,F+2,30.00,4.500,,Overhead,23,5,23,34,10,-6,-6,,
Ermac,Basic Attacks,Normal Attacks,,Join Us,"F+2,2",70.00,10.500,,Mid,22,4,31,,36,-3,-3,,
Ermac,Basic Attacks,Normal Attacks,,Dead Nexus,D+2,140.00,21.000,,High,9,5,40,,23,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Ermac,Basic Attacks,Normal Attacks,,Death Defying Kick,3,50.00,7.500,,High,14,4,28,26,12,-5,-5,,
Ermac,Basic Attacks,Normal Attacks,,Dragged Under,"3,4",70.00,10.500,,Low,25,8,20,,37,-6,-6,,
Ermac,Basic Attacks,Normal Attacks,,Yurei,B+3,90.00,13.500,,Mid,18,3,44,,-1,-5,-5,,
Ermac,Basic Attacks,Normal Attacks,,Making Kontact,D+3,20.00,3.000,,Low,9,4,21,25,13,-8,-8,,
Ermac,Basic Attacks,Normal Attacks,,Kasket Kloser,4,50.00,7.500,,High,12,3,26,24,10,-7,-7,,
Ermac,Basic Attacks,Normal Attacks,,Rising Dead,"4,2",50.00,7.500,,Mid,18,5,45,35,20,-18,-18,,
Ermac,Basic Attacks,Normal Attacks,,Hell Spiller,"4,2,4",90.00,13.500,,High,20,5,44,,17,-7,-17,,
Ermac,Basic Attacks,Normal Attacks,,Soul Sweep,B+4,70.00,10.500,,Low,15,2,30,,14,0,0,,
Ermac,Basic Attacks,Normal Attacks,,Knee Deep,F+4,50.00,7.500,,High,11,3,29,20,3,-7,-7,,
Ermac,Basic Attacks,Normal Attacks,,De-Animator,"F+4,3",70.00,10.500,,High,10,4,33,,19,-5,-5,,
Ermac,Basic Attacks,Normal Attacks,,Brush With Death,D+4,30.00,4.500,,Low,11,5,28,30,10,-11,-11,,
Ermac,Basic Attacks,Aerial Attacks,,Phantom Pain,U+F+1,50.00,10.500,,Overhead,7,4,38,18,5,-23,-23,,
Ermac,Basic Attacks,Aerial Attacks,,Raking Wraith,"U+F+1,2",27.00,4.000,,Overhead,10,4,35,42,19,-25,-25,,
Ermac,Basic Attacks,Aerial Attacks,,Psi-Five,"U+F+1,2,1",90.00,13.500,,Overhead,19,7,51,,3,-44,-44,,
Ermac,Basic Attacks,Aerial Attacks,,Returned To The Earth,"U+F+1,2,2",70.00,10.500,,Overhead,21,10,13,,48,-1,-1,,
Ermac,Basic Attacks,Aerial Attacks,,Kairn Kreator,"U+F+1,2,3",70.00,10.500,,Overhead,17,8,33,51,36,-27,-27,,
Ermac,Basic Attacks,Aerial Attacks,,Beast Kick,"U+F+1,4",45.00,6.800,,Overhead,15,5,40,,36,-31,-31,,
Ermac,Basic Attacks,Aerial Attacks,,Psychic Palm,U+F+2,50.00,7.500,,Mid,9,5,38,20,5,-23,-23,,
Ermac,Basic Attacks,Aerial Attacks,,Last Flash,"U+F+2,1",81.00,12.100,,Overhead,20,5,39,,24,-30,-30,,
Ermac,Basic Attacks,Aerial Attacks,,Epithet Of Agony,"U+F+2,4",63.00,9.500,,Overhead,17,4,47,61,29,-37,-37,,
Ermac,Basic Attacks,Aerial Attacks,,Tombstoner,"U+F+2,4,2",90.00,13.500,,Overhead,13,5,47,,12,-30,-30,,
Ermac,Basic Attacks,Aerial Attacks,,Headkase,"U+F+2,4,3",90.00,13.500,,Overhead,15,3,52,,15,-41,-41,,
Ermac,Basic Attacks,Aerial Attacks,,Flying Kick,U+F+3 or U+F+4,70.00,10.500,,Mid,9,7,38,41,23,-23,-23,,
Ermac,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Ermac,Basic Attacks,Throws,,Wrung Out,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Ermac,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Ermac,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Ermac,Special Moves,Special Moves,,Spirit Punch,BF1,70.00,18.750,,Mid,23,6,31,,10,-15,-15,,• Hold 1 for (Delay) Spirit Punch
Ermac,Special Moves,Special Moves,BF1,Enhanced Spirit Punch,BF1+EX,90.00,21.250,,Mid,23,6,31,,35,-5,-5,,"• Costs 1 bar of Super Meter
• Hold 1 for (Delay) Spirit Punch"
Ermac,Special Moves,Special Moves,BF1,(Delay) Spirit Punch,Hold 1,90.00,21.250,,Mid,67,6,31,61,10,5,5,,"• Input FF or BB while charging to Dash Cancel
• Fully charged: Victim slowly collapses on Hit"
Ermac,Special Moves,Special Moves,BF1,Toward Spirit Punch Cancel,FF,,,,,1,,20,,,,,,
Ermac,Special Moves,Special Moves,BF1,Away Spirit Punch Cancel,BB,,,,,1,,22,,,,,,
Ermac,Special Moves,Special Moves,,Witch Slam,DB1,80.00,13.750,,Mid,14,5,51,,15,-35,-35,,
Ermac,Special Moves,Special Moves,DB1,Enhanced Witch Slam,DB1+EX,95.00,16.250,,Mid,14,5,51,,211,-35,-35,,• Costs 1 bar of Super Meter
Ermac,Special Moves,Special Moves,,Behind You,BF2,90.00,13.750,,High,15,8,44,,22,-31,-31,,
Ermac,Special Moves,Special Moves,BF2,Too Late,BF2+EX,120.00,13.750,,High,15,8,44,,22,-31,-31,,• Costs 1 bar of Super Meter
Ermac,Special Moves,Special Moves,,(Air) Suspended Animation,DB2,,,,,1,,64,33,,,,,
Ermac,Special Moves,Special Moves,DB2,(Air) Away Suspended Animation,"DB2,B",,,,,1,,20,,,,,,
Ermac,Special Moves,Special Moves,DB2,(Air) Toward Suspended Animation,"DB2,F",,,,,1,,22,,,,,,
Ermac,Special Moves,Special Moves,DB2,(Air) Enhanced Suspended Animation,DB2+EX,,,,,1,,55,24,,,,,• Costs 1 bar of Super Meter
Ermac,Special Moves,Special Moves,DB2,(Air) Suspended Animation Cancel,D+EX,,,,,1,,30,,,,,,
Ermac,Special Moves,Special Moves,,Death's Embrace,FDB3,,,,,1,,55,,,,,,• Incoming damage depletes Super Meter before health
Ermac,Special Moves,Special Moves,,Death's Release,D+SS,,,,,1,,55,,,,,,• Deactivates Mana Shield
Ermac,Special Moves,Special Moves,,(Air) Death's Release,D+SS,,,,,1,,55,,,,,,• Deactivates Mana Shield
Ermac,Special Moves,Special Moves,,(Air) Hungry Hands,DB3,60.00,17.500,,Low,18,,,,16,-27,-27,,
Ermac,Special Moves,Special Moves,DB3,(Air) Enhanced Hungry Hands,DB3+EX,40.00,15.000,,Low,18,,,,116,-27,-27,,• Costs 2 bars of Super Meter
Ermac,Special Moves,Special Moves,,Shrieking Souls,BF3,70.00,18.750,,High,20,18,46,88,8,-32,-32,,
Ermac,Special Moves,Special Moves,BF3,Enhanced Shrieking Souls,BF3+EX,100.00,22.500,,High,20,18,46,88,8,-32,-32,,• Costs 1 bar of Super Meter
Ermac,Special Moves,Special Moves,,Shifting Spirits,DB4,80.00,20.000,,High,34,3,25,,46,-16,-16,,
Ermac,Special Moves,Special Moves,DB4,Floating Shifting Spirits,"DB4,U",80.00,20.000,,High,32,4,30,,48,0,0,,
Ermac,Special Moves,Special Moves,,(Air) Shifting Spirits,DB4,80.00,20.000,,High,30,4,30,,40,-12,-12,,
Ermac,Special Moves,Special Moves,DB4,(Air) Down Shifting Spirits,"DB4,D",80.00,20.000,,High,32,3,25,,46,-16,-16,,
Ermac,Special Moves,Special Moves,DB4,Enhanced Shifting Spirits,DB4+EX,80.00,20.000,,High,34,3,25,,46,-16,-16,,"• Costs 1 bar of Super Meter
• Can be used with any Shifting Spirits Special Move"
Ermac,Special Moves,Fatal Blow,,The Many,SS+EX,350.00,22.500,,High,15,30,56,,15,-43,-53,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Ermac,Finishers,Fatalities,,(Mid) Vitruvian Maim,"DFD,4",,,,,,,,,,,,,
Ermac,Finishers,Fatalities,"DFD,4",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Ermac,Finishers,Animality,,(Mid) We Are Locusts,DBDB,,,,,,,,,,,,,
Ermac,Finishers,Animality,DBDB,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Ermac,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
General Shao,Basic Attacks,Normal Attacks,,Mighty Hook,1,20.00,3.000,,High,7,2,22,17,10,-2,-2,,
General Shao,Basic Attacks,Normal Attacks,1,Fury Strikes,"1,2",70.00,10.500,,Mid,14,3,32,31,51,-3,-3,,
General Shao,Basic Attacks,Normal Attacks,,For The Jugular,B+1,50.00,7.500,,Mid,14,3,26,26,7,-7,-7,,
General Shao,Basic Attacks,Normal Attacks,B+1,Axe Splitter,"B+1,2",70.00,10.500,,Overhead,19,2,36,,17,-6,-6,,
General Shao,Basic Attacks,Normal Attacks,,Felling Blow,F+1,30.00,4.500,,High,10,2,32,20,2,-2,-2,,
General Shao,Basic Attacks,Normal Attacks,F+1,Strength Overwhelming,"F+1,2",50.00,7.500,,Mid,20,2,32,31,-4,-2,-2,,
General Shao,Basic Attacks,Normal Attacks,F+1,Direct Orders,"F+1,2,2",50.00,7.500,,Mid,21,3,42,38,18,-13,-13,,
General Shao,Basic Attacks,Normal Attacks,,Low Blow,D+1,20.00,3.000,,Mid,7,2,23,19,12,-8,-8,,
General Shao,Basic Attacks,Normal Attacks,,Long Arm,2,30.00,4.500,,High,8,2,20,17,12,0,0,,
General Shao,Basic Attacks,Normal Attacks,2,Forward March,"2,2",50.00,7.500,,Mid,18,2,27,28,1,-7,-7,,
General Shao,Basic Attacks,Normal Attacks,2,Glory In Kombat,"2,2,2",70.00,10.500,,Mid,24,2,36,,26,-6,-6,,
General Shao,Basic Attacks,Normal Attacks,,Make Way,B+2,70.00,10.500,,Mid,26,6,33,,57,3,-7,,• Cancelable on Hit into Jump
General Shao,Basic Attacks,Normal Attacks,,Splitting Headache,F+2,50.00,7.500,,Overhead,20,2,52,22,35,-32,-32,,
General Shao,Basic Attacks,Normal Attacks,F+2,You're Weak,"F+2,1+3",120.00,7.500,,Mid,28,4,43,,15,-15,-15,,
General Shao,Basic Attacks,Normal Attacks,,Axe-Cuse Me,D+2,140.00,21.000,,High,9,4,41,,24,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
General Shao,Basic Attacks,Normal Attacks,,Big Leg,3,50.00,7.500,,High,14,2,18,,36,2,2,,
General Shao,Basic Attacks,Normal Attacks,,Beneath Me,B+3,50.00,7.500,,Low,20,2,26,32,10,-6,-6,,
General Shao,Basic Attacks,Normal Attacks,B+3,Divide And Konquer,"B+3,1+3",120.00,4.500,,Mid,13,3,36,,15,-17,-17,,
General Shao,Basic Attacks,Normal Attacks,B+3,Widow Breaker,"B+3,2",50.00,7.500,,Overhead,22,2,27,,39,-7,-7,,
General Shao,Basic Attacks,Normal Attacks,,Harmstring,D+3,20.00,3.000,,Low,11,2,26,27,10,-11,-11,,
General Shao,Basic Attacks,Normal Attacks,,You Suck,4,70.00,10.500,,High,13,2,23,24,33,-3,-3,,
General Shao,Basic Attacks,Normal Attacks,,Timbeeeeer!,B+4,70.00,10.500,,Low,11,2,33,,11,-3,-3,,
General Shao,Basic Attacks,Normal Attacks,,Battering Ram,F+4,70.00,10.500,,Mid,20,2,36,31,36,-6,-6,,
General Shao,Basic Attacks,Normal Attacks,,Ankle Slicing,D+4,30.00,4.500,,Low,13,2,31,30,10,-11,-11,,
General Shao,Basic Attacks,No Axe,,Mighty Hook,1,20.00,3.000,,High,7,2,22,17,10,-2,-2,,
General Shao,Basic Attacks,No Axe,1,Hammerfist,"1,2",70.00,10.500,,Mid,14,3,32,31,51,-3,-3,,
General Shao,Basic Attacks,No Axe,,Upchuck,B+1,50.00,7.500,,Mid,12,3,23,,51,-4,-4,,
General Shao,Basic Attacks,No Axe,,Barbaric Intent,2,30.00,4.500,,High,10,2,19,20,15,1,1,,
General Shao,Basic Attacks,No Axe,2,Savage Strikes,"2,2",50.00,7.500,,Mid,15,3,29,31,-2,0,0,,
General Shao,Basic Attacks,No Axe,2,Run Over,"2,2,4",70.00,10.500,,Mid,15,4,26,35,24,2,2,,
General Shao,Basic Attacks,No Axe,,Raising Stakes,B+2,50.00,7.500,,Mid,15,2,27,,56,3,3,,
General Shao,Basic Attacks,No Axe,,Double Axe Handle,F+2,50.00,7.500,,Overhead,16,2,26,,61,-6,-6,,
General Shao,Basic Attacks,No Axe,,Settled Dispute,D+2,140.00,21.000,,High,9,4,41,,24,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
General Shao,Basic Attacks,No Axe,,Beneath Me,B+3,50.00,7.500,,Low,20,2,26,32,10,-6,-6,,
General Shao,Basic Attacks,No Axe,B+3,Haymaker,"B+3,2",50.00,7.500,,Overhead,15,3,25,,37,-6,-6,,
General Shao,Basic Attacks,No Axe,,Harmstring,D+3,20.00,3.000,,Low,10,3,25,,8,-11,-11,,
General Shao,Basic Attacks,No Axe,,General Shao's Kickin',B+4,70.00,10.500,,Low,10,2,27,,17,3,3,,
General Shao,Basic Attacks,No Axe,,Battering Ram,F+4,70.00,10.500,,Mid,20,2,36,31,36,-6,-6,,
General Shao,Basic Attacks,No Axe,,Odd Kick,D+4,30.00,4.500,,Low,8,2,26,22,15,-6,-6,,
General Shao,Basic Attacks,Aerial Attacks,,Strong Axe,U+F+1,50.00,7.500,,Mid,9,3,39,,4,-24,-24,,
General Shao,Basic Attacks,Aerial Attacks,U+F+1,Bending Slash,"U+F+1,2",63.00,9.450,,Overhead,14,3,31,41,25,-20,-20,,
General Shao,Basic Attacks,Aerial Attacks,U+F+1,Clamping Down,"U+F+1,2,2",70.00,10.500,,Overhead,17,4,40,54,30,-30,-30,,
General Shao,Basic Attacks,Aerial Attacks,,Superiority Komplex,U+F+2,50.00,7.500,,Mid,16,5,39,,4,-24,-24,,
General Shao,Basic Attacks,Aerial Attacks,U+F+2,Timber?,"U+F+2,2",90.00,13.500,,Overhead,16,4,38,51,39,-28,-28,,
General Shao,Basic Attacks,Aerial Attacks,,Kombat Maneuver,U+F+3 or U+F+4,70.00,10.500,,Mid,10,3,39,,22,-24,-24,,
General Shao,Basic Attacks,Aerial Attacks,,Strong Arm,U+F+1,50.00,7.500,,Mid,9,3,39,,4,-24,-24,,
General Shao,Basic Attacks,Aerial Attacks,U+F+1,Bending Slap,"U+F+1,2",63.00,9.450,,Overhead,14,3,33,43,23,-22,-22,,
General Shao,Basic Attacks,Aerial Attacks,U+F+1,Superior Komplex,"U+F+1,2,2",70.00,10.500,,Overhead,13,4,39,49,31,-29,-29,,
General Shao,Basic Attacks,Aerial Attacks,,Stiffed,U+F+2,50.00,7.500,,Mid,10,3,39,,4,-24,-24,,
General Shao,Basic Attacks,Aerial Attacks,U+F+2,Kombat Technique,"U+F+2,2",90.00,13.500,,Overhead,16,3,40,52,38,-29,-29,,
General Shao,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
General Shao,Basic Attacks,Throws,,Might Makes Right,THROW or 1+3,110.00,,,Throw,10,2,33,,7,,,,
General Shao,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
General Shao,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
General Shao,Special Moves,Special Moves,,Dark Energy,DF1,,,,,1,,45,,,,,,• Strengthens Axe moves for a duration
General Shao,Special Moves,Special Moves,DF1,Enhanced Dark Energy,DF1+EX,,,,,1,,45,,,,,,"• Costs 1 bar of Super Meter
• Strengthens Axe moves for a duration"
General Shao,Special Moves,Special Moves,,Devastator,DB3,90.00,12.500,,High,10,5,42,,15,-25,-25,,
General Shao,Special Moves,Special Moves,DB3,Enhanced Devastator,DB3+EX,90.00,12.500,,High,10,5,42,88,15,-25,-25,"Armor, Unbreakable","• Costs 1 bar of Super Meter
• Has Armor
• Cancelable on Hit into Power Strike if Armor wasn't Broken
• Unbreakable in a Kombo"
General Shao,Special Moves,Special Moves,,Death Quake,DB4,80.00,20.000,,Low,40,12,28,,22,-9,-9,,
General Shao,Special Moves,Special Moves,DB4,Enhanced Death Quake,DB4+EX,80.00,20.000,,Low,40,12,28,,44,-9,-9,,• Costs 1 bar of Super Meter
General Shao,Special Moves,Special Moves,,Power Strike,DF4,80.00,11.000,,Overhead,28,2,40,,23,-10,-10,,• Changes Moveset to No Axe
General Shao,Special Moves,Special Moves,DF4,Axe Recall,DF4,,,,,1,,45,,,,,,• Only usable when General Shao is in No Axe
General Shao,Special Moves,Special Moves,DF4,Enhanced Power Strike,DF4+EX,110.00,23.750,,Overhead,28,2,30,,23,0,0,,"• Costs 1 bar of Super Meter
• Changes Moveset to No Axe"
General Shao,Special Moves,No Axe,,Treechopper,DF1,90.00,21.250,,Mid,23,3,36,,39,3,-7,,
General Shao,Special Moves,No Axe,DF1,Enhanced Treechopper,DF1+EX,120.00,25.000,,Mid,23,3,36,,39,3,-7,Armor,"• Costs 1 bar of Super Meter
• Must be near Axe
• Has Armor"
General Shao,Special Moves,No Axe,,Reverse Treechopper,DF2,140.00,,,Throw,11,2,39,,15,,,,• Must be near Axe
General Shao,Special Moves,No Axe,DF2,Reverse X2 Treechopper,Hold B,,,,,,,,,,,,,• Swaps sides
General Shao,Special Moves,No Axe,DF2,Enhanced Reverse Treechopper,DF2+EX,170.00,,,Throw,11,2,39,,15,,,"Armor, Unbreakable","• Costs 1 bar of Super Meter
• Must be near Axe
• Has Armor
• Unbreakable in a Kombo"
General Shao,Special Moves,No Axe,DF2,Enhanced Reverse X2 Treechopper,Hold B,,,,,,,,,,,,,• Swaps sides
General Shao,Special Moves,No Axe,,Klassic Kahn,DB3,80.00,20.000,,High,11,4,42,,45,-24,-24,,
General Shao,Special Moves,No Axe,DB3,Enhanced Klassic Kahn,DB3+EX,110.00,23.750,,High,11,4,42,,45,-24,-24,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
General Shao,Special Moves,No Axe,,Axe Quake,DB4,117.00,35.000,,Low,40,8,25,,34,-7,-7,,
General Shao,Special Moves,No Axe,DB4,Enhanced Axe Quake,DB4+EX,117.00,35.000,,Low,40,8,25,,55,-7,-7,,• Costs 1 bar of Super Meter
General Shao,Special Moves,Fatal Blow,,War God,SS+EX,350.00,32.500,,Overhead,125,8,72,,,-33,-42,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
General Shao,Finishers,Fatalities,,(Mid) Spin Cycle,"BFD,1",,,,,,,,,,,,,
General Shao,Finishers,Fatalities,"BFD,1",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
General Shao,Finishers,Animality,,(Mid) Bear Necessities,BDD4,,,,,,,,,,,,,
General Shao,Finishers,Animality,BDD4,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
General Shao,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Geras,Basic Attacks,Normal Attacks,,Little Hand,1,20.00,3.000,,High,7,2,17,16,21,3,3,,
Geras,Basic Attacks,Normal Attacks,1,Clogged Up,"1,2",30.00,4.500,,Mid,16,2,25,25,12,-5,-5,,
Geras,Basic Attacks,Normal Attacks,1,Like Tears In Pain,"1,2,2",50.00,7.500,,Mid,23,2,26,,25,-6,-6,,
Geras,Basic Attacks,Normal Attacks,1,Shattered Sands,"1,2,2,1+3",140.00,3.000,,Mid,29,1,34,,23,-13,-3,,• Increases Countdown Charges by 1
Geras,Basic Attacks,Normal Attacks,,Clocked,B+1,50.00,7.500,,Mid,16,3,33,27,4,-4,-4,,
Geras,Basic Attacks,Normal Attacks,B+1,Speed Up,"B+1,2",70.00,10.500,,Mid,24,4,25,36,29,-7,-7,,
